,timestamp,classifier,classifier_id,cost,epoch,current_minibatch_index,beta1,beta2,calculated_learning_rate,current_batch_index,current_batch_iteration,epsilon,hidden_layers,iteration_count,lambd,learning_rate,learning_rate_decay,minibatch_size,shuffle,total_batch_index,total_iteration_count
17,2017-09-28 18:28:13.965165,NeuralNetWithAdam,a7a9160b-4edb-40c3-8557-e3bd7b6752f7,1.3613601863996707,1,,0.9,0.999,0.003,0.0,7.0,1e-08,"(24, 36, 24, 12, 6)",10.0,0.4,0.003,0.0,0.0,1.0,1.0,17.0
18,2017-09-28 18:28:13.974220,NeuralNetWithAdam,a7a9160b-4edb-40c3-8557-e3bd7b6752f7,1.3305009660227147,1,,0.9,0.999,0.003,0.0,8.0,1e-08,"(24, 36, 24, 12, 6)",10.0,0.4,0.003,0.0,0.0,1.0,1.0,18.0
19,2017-09-28 18:28:13.983209,NeuralNetWithAdam,a7a9160b-4edb-40c3-8557-e3bd7b6752f7,1.3727895732454007,1,,0.9,0.999,0.003,0.0,9.0,1e-08,"(24, 36, 24, 12, 6)",10.0,0.4,0.003,0.0,0.0,1.0,1.0,19.0
20,2017-09-28 18:28:13.993865,NeuralNetWithAdam,a7a9160b-4edb-40c3-8557-e3bd7b6752f7,1.3985668878612836,2,,0.9,0.999,0.003,0.0,0.0,1e-08,"(24, 36, 24, 12, 6)",10.0,0.4,0.003,0.0,0.0,1.0,2.0,20.0
21,2017-09-28 18:28:14.002703,NeuralNetWithAdam,a7a9160b-4edb-40c3-8557-e3bd7b6752f7,1.3868434466354989,2,,0.9,0.999,0.003,0.0,1.0,1e-08,"(24, 36, 24, 12, 6)",10.0,0.4,0.003,0.0,0.0,1.0,2.0,21.0
22,2017-09-28 18:28:14.011551,NeuralNetWithAdam,a7a9160b-4edb-40c3-8557-e3bd7b6752f7,1.3610359668414538,2,,0.9,0.999,0.003,0.0,2.0,1e-08,"(24, 36, 24, 12, 6)",10.0,0.4,0.003,0.0,0.0,1.0,2.0,22.0
23,2017-09-28 18:28:14.020549,NeuralNetWithAdam,a7a9160b-4edb-40c3-8557-e3bd7b6752f7,1.3323886150283761,2,,0.9,0.999,0.003,0.0,3.0,1e-08,"(24, 36, 24, 12, 6)",10.0,0.4,0.003,0.0,0.0,1.0,2.0,23.0
24,2017-09-28 18:28:14.029592,NeuralNetWithAdam,a7a9160b-4edb-40c3-8557-e3bd7b6752f7,1.3108584942047856,2,,0.9,0.999,0.003,0.0,4.0,1e-08,"(24, 36, 24, 12, 6)",10.0,0.4,0.003,0.0,0.0,1.0,2.0,24.0
25,2017-09-28 18:28:14.039520,NeuralNetWithAdam,a7a9160b-4edb-40c3-8557-e3bd7b6752f7,1.301265103514241,2,,0.9,0.999,0.003,0.0,5.0,1e-08,"(24, 36, 24, 12, 6)",10.0,0.4,0.003,0.0,0.0,1.0,2.0,25.0
26,2017-09-28 18:28:14.048762,NeuralNetWithAdam,a7a9160b-4edb-40c3-8557-e3bd7b6752f7,1.3020053110887067,2,,0.9,0.999,0.003,0.0,6.0,1e-08,"(24, 36, 24, 12, 6)",10.0,0.4,0.003,0.0,0.0,1.0,2.0,26.0
27,2017-09-28 18:28:14.057779,NeuralNetWithAdam,a7a9160b-4edb-40c3-8557-e3bd7b6752f7,1.3077745419848188,2,,0.9,0.999,0.003,0.0,7.0,1e-08,"(24, 36, 24, 12, 6)",10.0,0.4,0.003,0.0,0.0,1.0,2.0,27.0
28,2017-09-28 18:28:14.066719,NeuralNetWithAdam,a7a9160b-4edb-40c3-8557-e3bd7b6752f7,1.3133126560807855,2,,0.9,0.999,0.003,0.0,8.0,1e-08,"(24, 36, 24, 12, 6)",10.0,0.4,0.003,0.0,0.0,1.0,2.0,28.0
29,2017-09-28 18:28:14.075646,NeuralNetWithAdam,a7a9160b-4edb-40c3-8557-e3bd7b6752f7,1.3153267033550113,2,,0.9,0.999,0.003,0.0,9.0,1e-08,"(24, 36, 24, 12, 6)",10.0,0.4,0.003,0.0,0.0,1.0,2.0,29.0
